id,date,city,city_district,price,type,area,ownership,building_type,penb,equipment,floor,balcony,terace,lift,garage
639048,2020-11-19 13:47:04.288005 UTC,Roztoky,Roztoky u Prahy,9500,Garsoniéra,35,1,1,A,1,3,TRUE,FALSE,FALSE,FALSE
625156,2020-11-19 14:47:17.723564 UTC,Praha,Vinohrady,18368,2+kk,45,0,0,,3,3,FALSE,FALSE,TRUE,FALSE
603737,2020-11-19 14:21:27.465108 UTC,Praha,Vokovice,16000,3+1,80,1,1,B,3,2,TRUE,TRUE,TRUE,FALSE
628801,2020-11-19 14:03:29.515666 UTC,České Budějovice,České Budějovice 1,9500,3+kk,114,0,1,G,0,2,FALSE,FALSE,FALSE,FALSE
622577,2020-11-19 14:33:34.886158 UTC,Praha,Staré Město,33000,1+kk,46,0,0,,3,3,FALSE,FALSE,TRUE,FALSE
629148,2020-11-19 14:29:24.765431 UTC,Praha,Nové Město,14625,2+kk,52,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
513884,2020-11-19 14:52:36.343075 UTC,Praha,Stodůlky,11000,1+kk,27,1,1,G,2,4,TRUE,FALSE,FALSE,FALSE
628150,2020-11-19 14:51:49.35668 UTC,Praha,Josefov,22500,2+kk,55,0,0,,3,4,FALSE,FALSE,TRUE,FALSE
625649,2020-11-19 14:46:21.324529 UTC,Praha,Vinohrady,24863,2+1,82,0,0,,3,3,FALSE,FALSE,TRUE,FALSE
578600,2020-11-19 14:11:00.69037 UTC,Liberec,Horní Růžodol,6000,1+kk,35,2,0,G,1,4,FALSE,FALSE,TRUE,FALSE
622871,2020-11-19 14:39:38.656938 UTC,Praha,Smíchov,26625,3+1,90,0,0,,3,6,TRUE,FALSE,TRUE,FALSE
522275,2020-11-19 13:50:06.513935 UTC,Praha,Vinohrady,19900,2+kk,52,1,1,G,2,2,TRUE,FALSE,TRUE,TRUE
324786,2020-11-19 14:30:18.763763 UTC,Praha,Žižkov,16000,2+1,51,1,1,C,3,1,FALSE,FALSE,TRUE,FALSE
219272,2020-11-19 14:22:25.43408 UTC,České Budějovice,České Budějovice 2,6000,1+1,33,1,2,,2,6,FALSE,FALSE,TRUE,FALSE
233349,2020-11-19 13:59:05.100279 UTC,Rudná,Hořelice,12500,2+kk,44,1,1,C,3,0,FALSE,FALSE,FALSE,FALSE
601683,2020-11-19 14:43:58.56713 UTC,Praha,Kobylisy,16500,2+1,64,1,1,,2,3,FALSE,FALSE,FALSE,FALSE
622696,2020-11-19 14:30:38.831779 UTC,Praha,Nové Město,35625,2+1,85,0,0,,3,2,TRUE,FALSE,TRUE,FALSE
622715,2020-11-19 13:54:20.580897 UTC,Praha,Malá Strana,12000,1+kk,0,0,0,,3,1,FALSE,FALSE,FALSE,FALSE
425738,2020-11-19 14:24:17.183172 UTC,Liberec,Vratislavice nad Nisou,5900,Garsoniéra,20,1,2,C,2,1,FALSE,FALSE,FALSE,FALSE
626427,2020-11-19 14:45:19.72296 UTC,Praha,Žižkov,18750,3+kk,60,0,0,,3,2,FALSE,FALSE,FALSE,FALSE
638840,2020-11-19 14:36:53.385824 UTC,Praha,Malá Strana,31050,2+kk,60,0,0,,3,3,TRUE,FALSE,TRUE,FALSE
629652,2020-11-19 14:53:02.14108 UTC,Praha,Strašnice,12500,2+kk,40,1,1,G,0,2,FALSE,FALSE,FALSE,FALSE
552499,2020-11-19 14:19:37.285623 UTC,Praha,Vršovice,23000,3+kk,70,1,1,G,3,5,TRUE,FALSE,FALSE,FALSE
162471,2020-11-19 14:45:42.56627 UTC,Praha,Prosek,9900,1+kk,40,1,1,,2,1,FALSE,FALSE,FALSE,FALSE
639440,2020-11-19 14:33:03.379906 UTC,Praha,Břevnov,9000,Garsoniéra,28,1,1,G,1,3,FALSE,FALSE,TRUE,FALSE
622604,2020-11-19 14:20:19.309698 UTC,Praha,Žižkov,17250,2+kk,48,0,0,,3,6,FALSE,FALSE,TRUE,FALSE
423414,2020-11-19 13:50:47.443392 UTC,Praha,Malešice,11000,1+kk,40,1,1,C,2,2,TRUE,FALSE,TRUE,FALSE
634963,2020-11-19 14:23:38.568545 UTC,Olomouc,Bělidla,14500,2+kk,77,1,1,B,3,2,TRUE,FALSE,FALSE,FALSE
638852,2020-11-19 14:56:03.628154 UTC,Praha,Vinohrady,23116,3+1,85,0,0,,3,4,FALSE,FALSE,TRUE,FALSE
633658,2020-11-19 14:47:49.891165 UTC,Praha,Staré Město,15000,1+kk,55,0,0,,3,4,FALSE,FALSE,TRUE,FALSE
570692,2020-11-19 13:53:14.901136 UTC,Praha,Černý Most,12000,1+kk,37,1,1,,2,3,TRUE,FALSE,FALSE,FALSE
635036,2020-11-19 14:15:59.74066 UTC,Ledčice,,8500,2+kk,56,1,1,E,2,1,FALSE,FALSE,FALSE,FALSE
634203,2020-11-19 14:48:12.194261 UTC,Český Krumlov,,22500,1+kk,50,0,0,,3,3,FALSE,FALSE,FALSE,FALSE
633642,2020-11-19 14:25:44.508719 UTC,Praha,Vinohrady,36000,1+kk,45,0,0,,3,4,FALSE,FALSE,TRUE,FALSE
639397,2020-11-19 13:47:32.853262 UTC,Praha,Kobylisy,13500,2+kk,40,2,2,G,3,6,FALSE,FALSE,TRUE,FALSE
468640,2020-11-19 14:02:08.970703 UTC,Praha,Uhříněves,14000,2+kk,44,1,1,C,2,4,FALSE,TRUE,TRUE,TRUE
629296,2020-11-19 14:51:54.24136 UTC,Praha,Smíchov,19125,2+kk,56,0,0,,3,7,FALSE,FALSE,TRUE,TRUE
170555,2020-11-19 14:06:03.503693 UTC,Praha,Žižkov,23000,3+1,85,1,1,,3,6,TRUE,FALSE,TRUE,FALSE
625254,2020-11-19 14:05:43.860145 UTC,Praha,Podolí,12900,2+kk,45,1,1,G,3,0,FALSE,FALSE,TRUE,FALSE
624801,2020-11-19 14:17:22.45037 UTC,Praha,Břevnov,7000,1+kk,20,1,1,A,3,2,FALSE,FALSE,FALSE,FALSE
636344,2020-11-19 14:29:32.495964 UTC,Brno,Trnitá,13900,2+kk,58,1,1,C,3,5,TRUE,FALSE,TRUE,FALSE
627419,2020-11-19 14:27:33.918391 UTC,Praha,Staré Město,16125,2+kk,45,0,0,,3,3,FALSE,FALSE,FALSE,FALSE
634201,2020-11-19 13:50:39.248065 UTC,Český Krumlov,,22500,2+kk,60,0,0,,3,2,FALSE,FALSE,FALSE,FALSE
431597,2020-11-19 14:02:35.600767 UTC,Praha,Střížkov,11500,1+kk,28,0,1,,2,3,TRUE,FALSE,TRUE,FALSE
638764,2020-11-19 13:58:04.999132 UTC,Praha,Strašnice,21989,3+1,116,0,0,,3,4,FALSE,FALSE,FALSE,FALSE
639747,2020-11-19 13:56:13.391904 UTC,Havířov,Havířov-město,4600,1+1,32,1,1,D,2,3,FALSE,FALSE,FALSE,FALSE
638886,2020-11-19 13:55:26.940048 UTC,Brno,Staré Brno,15833,1+1,32,0,0,,3,5,FALSE,FALSE,TRUE,FALSE
600310,2020-11-19 14:41:14.240479 UTC,Praha,Malá Strana,18000,1+1,48,1,1,G,0,0,FALSE,FALSE,FALSE,FALSE
639763,2020-11-19 13:54:08.342329 UTC,Brno,Město Brno,20000,4+kk,100,1,1,D,2,1,FALSE,TRUE,FALSE,FALSE
375346,2020-11-19 14:44:16.592929 UTC,Praha,Holešovice,13800,2+kk,42,1,1,,2,2,FALSE,FALSE,FALSE,FALSE
639279,2020-11-19 14:55:58.217788 UTC,Hamr na Jezeře,,10000,2+kk,56,1,1,A,3,1,TRUE,FALSE,FALSE,FALSE
412206,2020-11-19 14:33:42.039664 UTC,Praha,Troja,14500,2+kk,56,1,1,,3,4,TRUE,TRUE,TRUE,FALSE
487253,2020-11-19 14:38:52.752889 UTC,Praha,Prosek,13000,2+kk,54,1,3,,3,3,TRUE,FALSE,TRUE,TRUE
633242,2020-11-19 14:47:35.071688 UTC,Praha,Nové Město,13800,1+kk,30,0,0,,3,1,FALSE,FALSE,FALSE,FALSE
639368,2020-11-19 14:44:26.652147 UTC,Ostrava,Slezská Ostrava,8000,1+1,35,1,2,G,2,6,TRUE,FALSE,TRUE,FALSE
633808,2020-11-19 13:51:36.112592 UTC,Praha,Staré Město,14250,1+1,40,0,0,,3,3,FALSE,FALSE,FALSE,FALSE
622650,2020-11-19 13:51:38.326094 UTC,Praha,Malá Strana,37224,4+kk,120,0,0,,3,6,TRUE,TRUE,TRUE,FALSE
632667,2020-11-19 14:37:59.028009 UTC,Teplice,,11250,2+kk,65,0,0,,3,4,TRUE,FALSE,FALSE,FALSE
632836,2020-11-19 14:54:29.869393 UTC,Praha,Holešovice,13500,1+1,36,1,1,C,2,2,FALSE,FALSE,TRUE,FALSE
622719,2020-11-19 14:28:05.975526 UTC,Praha,Nusle,18750,2+kk,60,0,0,,3,3,FALSE,TRUE,TRUE,FALSE
634846,2020-11-19 14:57:35.341294 UTC,Praha,Vršovice,12400,2+kk,45,1,0,G,2,4,FALSE,FALSE,FALSE,FALSE
626419,2020-11-19 13:43:44.803488 UTC,Praha,Libeň,15750,2+kk,54,0,0,,3,4,FALSE,TRUE,FALSE,FALSE
639531,2020-11-19 14:21:57.059133 UTC,Praha,Vysočany,11950,1+kk,34,1,1,B,3,1,FALSE,TRUE,TRUE,TRUE
639571,2020-11-19 13:48:59.38539 UTC,Praha,Holešovice,13000,2+kk,46,1,1,G,2,4,FALSE,FALSE,TRUE,FALSE
622685,2020-11-19 14:33:15.653941 UTC,Praha,Nové Město,25650,2+kk,60,0,0,,3,3,FALSE,FALSE,TRUE,FALSE
542175,2020-11-19 13:46:17.266948 UTC,Praha,Malešice,19000,3+1,72,1,2,,1,1,TRUE,FALSE,FALSE,FALSE
632653,2020-11-19 14:22:14.551906 UTC,Makotřasy,,30000,4+kk,90,0,0,,3,1,FALSE,FALSE,FALSE,FALSE
638779,2020-11-19 14:56:18.852009 UTC,Praha,Kobylisy,10875,1+1,35,0,0,,3,1,FALSE,FALSE,FALSE,FALSE
638814,2020-11-19 14:37:38.905449 UTC,Praha,Vršovice,13875,2+1,56,0,0,,3,3,TRUE,FALSE,FALSE,FALSE
632987,2020-11-19 14:57:03.031078 UTC,Praha,Nové Město,25165,3+1,85,0,0,,3,3,FALSE,FALSE,FALSE,FALSE
633664,2020-11-19 14:26:06.655256 UTC,Praha,Nové Město,41250,4+kk,105,0,0,,3,5,TRUE,FALSE,TRUE,FALSE
474153,2020-11-19 13:47:46.530521 UTC,Králův Dvůr,Počaply,11000,2+1,65,1,1,E,1,1,FALSE,FALSE,FALSE,FALSE
632487,2020-11-19 14:26:24.045802 UTC,Praha,Nové Město,13979,2+kk,50,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
630022,2020-11-19 14:05:36.537446 UTC,Praha,Břevnov,18900,3+1,80,1,1,D,0,1,TRUE,FALSE,FALSE,FALSE
634209,2020-11-19 14:26:29.270434 UTC,Praha,Malá Strana,17345,2+kk,45,0,0,,3,1,FALSE,TRUE,TRUE,FALSE
163526,2020-11-19 13:45:17.407605 UTC,Praha,Žižkov,13500,2+kk,50,1,1,,2,5,TRUE,FALSE,TRUE,FALSE
639425,2020-11-19 14:35:49.591235 UTC,Hradec Králové,,8500,Garsoniéra,27,1,1,G,2,2,FALSE,FALSE,FALSE,FALSE
562384,2020-11-19 13:48:51.654015 UTC,Praha,Prosek,11500,2+kk,43,1,2,,2,1,FALSE,FALSE,FALSE,FALSE
639647,2020-11-19 14:06:10.81472 UTC,Praha,Stodůlky,12000,2+kk,43,1,2,D,2,2,FALSE,FALSE,TRUE,FALSE
639651,2020-11-19 14:05:51.154931 UTC,Brno,Řečkovice,13500,2+1,75,1,1,G,2,2,TRUE,FALSE,FALSE,FALSE
622673,2020-11-19 14:31:01.368263 UTC,Praha,Malá Strana,17780,2+1,90,0,0,,3,4,FALSE,FALSE,FALSE,FALSE
629324,2020-11-19 14:18:46.822685 UTC,Praha,Staré Město,7000,1+kk,25,1,1,G,0,1,FALSE,FALSE,TRUE,FALSE
624728,2020-11-19 14:29:54.646688 UTC,Praha,Nové Město,18000,3+1,96,1,1,A,3,3,FALSE,FALSE,TRUE,FALSE
625450,2020-11-19 14:50:19.437131 UTC,Praha,Dolní Měcholupy,10500,1+kk,28,1,1,B,2,3,TRUE,FALSE,TRUE,TRUE
392876,2020-11-19 14:41:09.423516 UTC,Praha,Uhříněves,12000,2+kk,55,1,1,B,2,2,FALSE,FALSE,FALSE,FALSE
627590,2020-11-19 14:05:16.566086 UTC,Praha,Vinohrady,15000,1+1,41,1,1,G,0,6,FALSE,TRUE,FALSE,FALSE
638874,2020-11-19 14:16:12.118371 UTC,Praha,Karlín,18750,1+1,45,0,0,,3,4,FALSE,FALSE,TRUE,FALSE
633024,2020-11-19 14:14:06.780495 UTC,Karlovy Vary,Drahovice,6000,1+1,33,1,1,G,2,-1,FALSE,FALSE,FALSE,FALSE
639352,2020-11-19 14:44:57.200661 UTC,Brno,Líšeň,7400,1+kk,32,1,2,G,2,1,FALSE,FALSE,TRUE,FALSE
622753,2020-11-19 14:54:49.735469 UTC,Praha,Holešovice,42956,2+kk,69,0,0,,3,6,TRUE,TRUE,TRUE,FALSE
638888,2020-11-19 13:57:47.681858 UTC,Brno,Staré Brno,18525,1+kk,35,0,0,,3,2,FALSE,FALSE,TRUE,TRUE
628723,2020-11-19 14:22:58.92187 UTC,Praha,Smíchov,19425,2+kk,70,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
627079,2020-11-19 13:50:08.784483 UTC,Praha,Nusle,19000,3+1,86,1,1,D,1,2,FALSE,FALSE,TRUE,FALSE
633639,2020-11-19 14:26:21.543897 UTC,Praha,Vinohrady,39750,2+kk,75,0,0,,3,4,FALSE,FALSE,TRUE,FALSE
76533,2020-11-19 14:23:18.751941 UTC,Praha,Zbraslav,11000,2+kk,46,0,1,,2,3,FALSE,FALSE,TRUE,FALSE
625957,2020-11-19 13:45:27.688362 UTC,Praha,Motol,15000,2+kk,60,1,1,A,1,3,FALSE,FALSE,TRUE,TRUE
633853,2020-11-19 14:27:10.991802 UTC,Praha,Malá Strana,28710,2+kk,120,0,0,,3,5,TRUE,FALSE,TRUE,FALSE
631057,2020-11-19 14:44:00.908147 UTC,Praha,Libeň,12590,2+kk,46,1,1,E,0,4,TRUE,FALSE,TRUE,FALSE
629425,2020-11-19 14:05:55.72001 UTC,Praha,Karlín,21000,3+1,87,1,1,G,0,5,FALSE,FALSE,FALSE,FALSE
333145,2020-11-19 14:40:04.566231 UTC,Plzeň,Litice u Plzně,7500,Garsoniéra,25,1,1,A,2,2,FALSE,FALSE,FALSE,FALSE
639014,2020-11-19 14:21:15.101972 UTC,Brno,Staré Brno,12750,1+kk,35,0,0,,3,6,TRUE,FALSE,TRUE,FALSE
627828,2020-11-19 14:03:34.366618 UTC,Praha,Hlubočepy,24900,3+1,83,1,1,B,2,1,FALSE,FALSE,FALSE,TRUE
339796,2020-11-19 14:14:09.260193 UTC,Praha,Libuš,7000,1+1,38,1,2,,2,2,FALSE,FALSE,TRUE,FALSE
622847,2020-11-19 13:53:12.430769 UTC,Praha,Žižkov,40500,3+1,100,0,0,,3,1,FALSE,FALSE,TRUE,FALSE
639562,2020-11-19 14:15:34.603211 UTC,Praha,Hloubětín,20000,2+kk,47,1,1,B,2,4,TRUE,FALSE,TRUE,FALSE
217692,2020-11-19 14:34:27.255589 UTC,Brno,Obřany,14500,3+kk,72,1,1,,2,1,FALSE,FALSE,FALSE,FALSE
639096,2020-11-19 13:51:12.571441 UTC,Praha,Chodov,15000,2+kk,47,1,0,B,3,2,TRUE,FALSE,TRUE,TRUE
633640,2020-11-19 14:26:34.009674 UTC,Praha,Vinohrady,39750,2+kk,75,0,0,,3,3,FALSE,FALSE,TRUE,FALSE
631629,2020-11-19 14:01:38.060822 UTC,Praha,Modřany,9700,1+kk,37,1,1,B,2,3,FALSE,FALSE,TRUE,FALSE
633867,2020-11-19 14:47:25.47502 UTC,Praha,Staré Město,26250,2+kk,36,0,0,,3,1,FALSE,FALSE,FALSE,FALSE
616194,2020-11-19 14:56:56.203322 UTC,Praha,Nové Město,55000,5+kk,184,1,1,G,0,5,FALSE,TRUE,FALSE,FALSE
638868,2020-11-19 14:36:36.225852 UTC,Praha,Vysočany,20400,3+kk,50,0,0,,3,1,FALSE,TRUE,TRUE,TRUE
639207,2020-11-19 14:48:19.444126 UTC,Praha,Nové Město,22500,2+kk,70,0,0,,3,5,TRUE,FALSE,TRUE,FALSE
639754,2020-11-19 13:54:54.767472 UTC,Praha,Břevnov,17000,2+kk,59,1,1,B,3,5,TRUE,FALSE,TRUE,TRUE
632660,2020-11-19 14:19:19.656185 UTC,Liberec,,16875,2+1,65,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
629527,2020-11-19 14:02:06.389649 UTC,Praha,Libeň,7000,Garsoniéra,18,1,2,F,0,0,FALSE,FALSE,TRUE,FALSE
631169,2020-11-19 14:26:49.024651 UTC,Praha,Zbraslav,13500,1+kk,60,0,0,,3,3,FALSE,FALSE,FALSE,FALSE
638863,2020-11-19 14:56:50.994718 UTC,Praha,Žižkov,17280,2+1,55,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
639054,2020-11-19 13:57:09.97832 UTC,Praha,Smíchov,8400,Garsoniéra,25,1,1,G,2,1,FALSE,FALSE,FALSE,FALSE
588254,2020-11-19 14:03:51.372479 UTC,Praha,Vysočany,12000,1+kk,32,1,0,B,2,0,FALSE,TRUE,TRUE,TRUE
5488,2020-11-19 14:06:20.921047 UTC,Praha,Žižkov,10000,Garsoniéra,30,1,1,,3,2,FALSE,FALSE,FALSE,FALSE
638802,2020-11-19 14:57:28.009133 UTC,Praha,Vršovice,14470,1+kk,45,0,0,,3,6,FALSE,TRUE,TRUE,FALSE
476260,2020-11-19 14:22:30.528852 UTC,Praha,Troja,17000,1+kk,41,1,1,C,3,1,FALSE,TRUE,FALSE,FALSE
202927,2020-11-19 14:07:03.690387 UTC,Praha,Nusle,12000,1+1,50,1,1,,1,4,TRUE,FALSE,TRUE,FALSE
634669,2020-11-19 13:54:57.260712 UTC,Praha,Střížkov,15000,2+kk,55,1,1,B,3,2,FALSE,TRUE,FALSE,FALSE
638776,2020-11-19 14:33:30.301155 UTC,Praha,Žižkov,14250,2+kk,50,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
638204,2020-11-19 13:55:54.611012 UTC,Praha,Vršovice,12000,1+1,49,1,1,G,1,5,FALSE,FALSE,FALSE,FALSE
639774,2020-11-19 13:53:07.751377 UTC,Převýšov,,8000,3+1,80,2,1,G,1,1,TRUE,FALSE,FALSE,TRUE
639226,2020-11-19 14:54:14.989499 UTC,Brandýs nad Labem-Stará Boleslav,Stará Boleslav,12000,2+1,88,1,0,G,1,1,FALSE,FALSE,FALSE,FALSE
613690,2020-11-19 14:44:54.488538 UTC,Praha,Nusle,19000,3+1,80,2,2,C,3,3,TRUE,FALSE,TRUE,FALSE
540689,2020-11-19 14:03:43.746113 UTC,Praha,Karlín,16500,2+1,60,2,1,D,2,1,FALSE,FALSE,FALSE,FALSE
156809,2020-11-19 14:43:48.886303 UTC,Liberec,Starý Harcov,6600,1+1,40,1,1,E,1,1,FALSE,FALSE,FALSE,FALSE
639898,2020-11-19 13:43:37.515092 UTC,Hamr na Jezeře,,14000,3+1,90,1,1,B,3,3,TRUE,FALSE,FALSE,FALSE
631559,2020-11-19 13:50:23.428768 UTC,Praha,Holešovice,14250,2+kk,40,0,0,,3,1,FALSE,FALSE,FALSE,FALSE
639381,2020-11-19 14:42:51.741498 UTC,Praha,Vysočany,11000,1+kk,37,1,1,A,3,5,TRUE,FALSE,TRUE,TRUE
638826,2020-11-19 14:17:46.83046 UTC,Praha,Vinohrady,13118,1+kk,30,0,0,,3,5,FALSE,FALSE,TRUE,FALSE
639323,2020-11-19 14:18:09.718387 UTC,Praha,Hlubočepy,12000,1+kk,31,0,0,G,3,1,FALSE,FALSE,TRUE,FALSE
542876,2020-11-19 14:39:02.9445 UTC,Praha,Podolí,13900,2+kk,48,1,1,G,2,1,FALSE,FALSE,TRUE,FALSE
639384,2020-11-19 14:23:06.315723 UTC,Karlovy Vary,Drahovice,6000,1+kk,20,1,2,G,2,5,FALSE,FALSE,FALSE,FALSE
439810,2020-11-19 14:23:43.512874 UTC,Praha,Michle,9700,1+kk,30,1,1,,3,1,FALSE,FALSE,FALSE,FALSE
639850,2020-11-19 13:47:30.167269 UTC,Praha,Vršovice,12500,1+kk,43,1,0,G,2,1,FALSE,FALSE,TRUE,FALSE
626357,2020-11-19 14:53:37.386171 UTC,Praha,Hlubočepy,15900,2+kk,50,1,2,C,3,1,TRUE,FALSE,FALSE,FALSE
595592,2020-11-19 14:40:01.804775 UTC,Praha,Vinohrady,28500,3+1,105,1,1,G,3,3,TRUE,FALSE,TRUE,FALSE
330229,2020-11-19 14:10:13.430548 UTC,Brno,Královo Pole,14610,2+1,65,1,1,C,2,1,TRUE,FALSE,FALSE,FALSE
600189,2020-11-19 14:41:35.61625 UTC,Praha,Žižkov,22000,3+kk,75,1,1,G,0,4,FALSE,FALSE,FALSE,FALSE
639601,2020-11-19 14:12:05.195913 UTC,Ostrava,Poruba-sever,8000,3+1,70,1,2,C,2,5,FALSE,FALSE,TRUE,FALSE
639410,2020-11-19 14:39:46.217151 UTC,Praha,Vysočany,14500,2+kk,50,1,1,E,2,3,FALSE,FALSE,FALSE,FALSE
633820,2020-11-19 14:28:43.376525 UTC,Praha,Nové Město,27930,4+1,130,0,0,,3,6,TRUE,TRUE,TRUE,FALSE
635021,2020-11-19 14:54:37.392546 UTC,Praha,Žižkov,13000,Garsoniéra,27,1,1,C,3,5,FALSE,FALSE,TRUE,FALSE
388628,2020-11-19 14:03:56.298083 UTC,Praha,Michle,10000,1+kk,32,1,1,C,3,6,FALSE,TRUE,TRUE,FALSE
617978,2020-11-19 14:43:21.367526 UTC,Praha,Vršovice,14500,2+kk,43,1,1,G,3,0,FALSE,FALSE,FALSE,FALSE
505631,2020-11-19 14:19:26.902687 UTC,Praha,Vinohrady,9500,1+1,34,1,1,,3,2,FALSE,FALSE,FALSE,FALSE
630099,2020-11-19 14:07:00.980892 UTC,Praha,Nové Město,63113,3+kk,63,0,0,,3,6,FALSE,TRUE,FALSE,FALSE
622681,2020-11-19 13:53:57.968129 UTC,Praha,Josefov,49163,2+1,89,0,0,,3,3,FALSE,FALSE,FALSE,FALSE
622797,2020-11-19 14:30:16.122755 UTC,Praha,Dejvice,15000,2+kk,50,0,0,,3,3,TRUE,FALSE,TRUE,FALSE
624376,2020-11-19 14:36:33.531798 UTC,Praha,Karlín,26250,2+1,75,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
638842,2020-11-19 14:57:18.567665 UTC,Praha,Liboc,23970,3+kk,60,0,0,,3,1,FALSE,FALSE,TRUE,FALSE
554701,2020-11-19 13:49:38.935536 UTC,Brno,Husovice,13000,2+kk,52,1,1,C,3,2,TRUE,FALSE,FALSE,FALSE
639730,2020-11-19 13:57:35.384505 UTC,Praha,Strašnice,16000,2+kk,56,1,1,C,3,4,TRUE,FALSE,TRUE,TRUE
629197,2020-11-19 14:53:54.021476 UTC,Praha,Vršovice,14400,3+1,75,1,1,G,2,2,FALSE,FALSE,FALSE,FALSE
387572,2020-11-19 13:47:40.756481 UTC,Tachlovice,,10000,3+kk,70,1,0,,2,1,TRUE,FALSE,FALSE,FALSE
639318,2020-11-19 14:52:01.46917 UTC,Praha,Břevnov,10000,1+kk,25,1,1,G,3,0,FALSE,FALSE,FALSE,FALSE
639290,2020-11-19 14:07:23.729521 UTC,Praha,Horní Měcholupy,16600,2+kk,60,1,1,B,3,2,TRUE,FALSE,TRUE,TRUE
634677,2020-11-19 14:06:31.685716 UTC,Praha,Braník,9700,Garsoniéra,38,1,1,G,2,3,FALSE,FALSE,FALSE,FALSE
622872,2020-11-19 14:54:57.141181 UTC,Praha,Vinohrady,12000,1+1,45,0,0,,3,4,FALSE,FALSE,TRUE,TRUE
639622,2020-11-19 14:10:16.176429 UTC,Praha,Bohnice,13000,3+kk,68,1,0,D,2,16,FALSE,FALSE,TRUE,FALSE
633280,2020-11-19 13:53:35.494776 UTC,Klecany,,17000,3+kk,100,1,1,G,3,3,FALSE,TRUE,FALSE,FALSE
638847,2020-11-19 14:55:46.294068 UTC,Praha,Vršovice,12555,1+kk,29,0,0,,3,3,FALSE,FALSE,TRUE,FALSE
639838,2020-11-19 14:46:10.764583 UTC,Praha,Malá Strana,52500,4+kk,115,0,0,,3,3,FALSE,FALSE,TRUE,FALSE
639367,2020-11-19 14:44:59.549356 UTC,Brno,Město Brno,25000,3+1,112,1,1,C,3,1,TRUE,FALSE,FALSE,FALSE
630570,2020-11-19 14:20:49.631249 UTC,Praha,Hodkovičky,12900,1+kk,30,1,3,A,0,1,TRUE,TRUE,TRUE,FALSE
627421,2020-11-19 14:49:02.721375 UTC,Praha,Staré Město,16875,3+kk,65,0,0,,3,2,FALSE,FALSE,FALSE,FALSE
635041,2020-11-19 14:51:59.034402 UTC,Praha,Sedlec,15000,2+kk,55,1,1,C,1,2,FALSE,FALSE,FALSE,FALSE
233430,2020-11-19 14:11:18.90165 UTC,Praha,Liboc,14000,2+1,66,1,1,,1,1,FALSE,FALSE,FALSE,FALSE
622674,2020-11-19 14:30:31.413141 UTC,Praha,Staré Město,20453,2+kk,60,0,0,,3,7,FALSE,FALSE,TRUE,FALSE
622592,2020-11-19 14:54:06.740469 UTC,Praha,Nové Město,19425,2+kk,45,0,0,,3,3,FALSE,FALSE,TRUE,FALSE
638850,2020-11-19 14:57:25.651088 UTC,Praha,Nové Město,18225,2+1,46,0,0,,3,5,FALSE,FALSE,FALSE,FALSE
631415,2020-11-19 14:03:08.324683 UTC,Praha,Jinonice,8000,1+kk,16,1,0,G,3,1,FALSE,FALSE,FALSE,FALSE
626336,2020-11-19 14:48:49.867091 UTC,Praha,Staré Město,30314,3+1,52,0,0,,3,2,FALSE,FALSE,FALSE,FALSE
636616,2020-11-19 14:28:45.832919 UTC,Praha,Hlubočepy,14000,2+kk,58,1,1,A,1,3,TRUE,FALSE,TRUE,FALSE
639654,2020-11-19 14:05:11.74756 UTC,Brno,Bystrc,15000,2+kk,61,1,1,C,2,1,FALSE,FALSE,TRUE,FALSE
198640,2020-11-19 14:12:31.062496 UTC,Praha,Holešovice,10500,1+kk,20,1,1,,3,4,FALSE,FALSE,TRUE,FALSE
425448,2020-11-19 14:00:54.830314 UTC,Praha,Nusle,80000,Garsoniéra,18,1,1,,3,2,FALSE,FALSE,FALSE,FALSE
589062,2020-11-19 13:54:38.595579 UTC,Hradec Králové,,10000,2+kk,44,1,1,G,1,4,FALSE,FALSE,FALSE,FALSE
638825,2020-11-19 14:15:10.588866 UTC,Praha,Vinohrady,13268,1+1,30,0,0,,3,3,FALSE,FALSE,TRUE,FALSE
639782,2020-11-19 13:52:08.660913 UTC,Praha,Michle,14000,2+kk,49,1,1,G,2,1,FALSE,FALSE,FALSE,FALSE
626114,2020-11-19 14:49:56.045253 UTC,Praha,Malá Strana,25500,3+1,102,0,0,,3,3,FALSE,FALSE,FALSE,FALSE
639120,2020-11-19 14:04:11.484188 UTC,Brno,Štýřice,18375,2+kk,50,0,0,,3,1,FALSE,TRUE,FALSE,FALSE
631347,2020-11-19 14:18:24.512557 UTC,Praha,Strašnice,14000,2+kk,65,1,1,C,3,3,TRUE,FALSE,TRUE,TRUE
601954,2020-11-19 14:35:33.905219 UTC,Praha,Staré Město,17900,3+kk,85,1,1,C,3,3,FALSE,FALSE,FALSE,FALSE
639883,2020-11-19 13:44:23.670361 UTC,Praha,Řeporyje,6800,Garsoniéra,30,1,1,B,3,0,FALSE,FALSE,FALSE,FALSE
